,refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod
1616,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,4755042000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
1617,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,4439130000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
1618,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,11094010000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
1619,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,11196250000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
1620,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,12927340000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
1621,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,12375360000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
1622,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,12253550000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
1623,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,13409940000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
1624,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,14055380000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
1625,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,15158520000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
1626,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,16488900000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
1627,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,16464500000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
1628,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,18525300000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
1629,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,12881900000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
1630,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,7304518000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
1631,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.CD,4270206000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
1632,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,36,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
1633,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,26,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
1634,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,35,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
1635,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,24,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
1636,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,27,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
1637,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,24,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
1638,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,18,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
1639,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,48,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
1640,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,50,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
1641,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,52,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
1642,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,57,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
1643,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,56,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
1644,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,63,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
1645,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,64,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
1646,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,71,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
1647,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,75,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
1648,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,75,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
1649,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,87,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
1650,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,124,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
1651,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,67,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
1652,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.EX.ZS,33,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.EX.ZS-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
1653,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
1654,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
1655,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
1656,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1992,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1992
1657,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1993,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1993
1658,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1994,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1994
1659,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995
1660,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996
1661,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,5,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997
1662,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
1663,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
1664,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,8,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
1665,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,8,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
1666,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,12,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
1667,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,20,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
1668,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,22,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
1669,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,17,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
1670,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,20,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
1671,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,19,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
1672,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,15,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
1673,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,32,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
1674,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,30,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
1675,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,33,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
1676,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,28,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
1677,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,26,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
1678,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,28,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
1679,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,28,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
1680,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,30,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
1681,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,31,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
1682,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,31,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
1683,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,37,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
1684,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,42,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
1685,http://dbpedia.org/resource/Lebanon,DT.TDS.DECT.GN.ZS,34,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DECT.GN.ZS-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
1686,http://dbpedia.org/resource/Lebanon,DT.TDS.DIMF.CD,231879,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DIMF.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
1687,http://dbpedia.org/resource/Lebanon,DT.TDS.DIMF.CD,251488,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DIMF.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
1688,http://dbpedia.org/resource/Lebanon,DT.TDS.DIMF.CD,124723,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DIMF.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
1689,http://dbpedia.org/resource/Lebanon,DT.TDS.DIMF.CD,114077,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DIMF.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
1690,http://dbpedia.org/resource/Lebanon,DT.TDS.DIMF.CD,96480,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.TDS.DIMF.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
